TDOA_12,TDOA_13,TDOA_14,Orientation,x,y
0.0004,0.0015,0.0012,3.56991311693143,3.0616838014288,3.95194893305489
-0.0007,-0.0017,-0.0011,0.983392051412246,1.55977686271962,4.33526876776252
0.0005,-0.0006,-0.0012,5.54284189471139,3.5644010951086,1.89302654315312
-0.0007,-0.0017,-0.001,0.0199799457720875,3.57463946253735,0.75613786485624
-0.0012,-0.0008,0.0003,2.5447736890794,0.274958193150682,4.52327218297293
-0.0001,-0.0013,-0.0012,6.16567351242973,3.06250255179622,2.04287930050009
0.0011,0.0016,0.0005,4.69833939874678,1.51623045553781,4.16842692910722
0.0005,0.0016,0.0011,3.53086283237847,4.83078497226393,4.54922786612201
-0.0003,-0.0015,-0.0012,0.681193391805724,1.94672236028188,4.8609067807388
0.0011,0.0017,0.0007,4.8050458797387,0.482078875183653,4.11951864957005
-0.0004,-0.0016,-0.0011,0.330554556377896,4.01831838677964,4.01890246581615
-0,0.0012,0.0012,3.22080976863076,2.68805762716192,3.01877667457556
0.0003,0.0015,0.0012,4.03384375829355,0.286739991714356,3.32319598187538
-0,0.0012,0.0012,3.74733142862843,0.968950448900112,4.50329670041403
-0.0012,-0.001,0.0002,1.65604193367367,3.20494479281199,2.68601173350877
0.001,0.0003,-0.0007,5.50600920857833,3.18030456741151,4.75006647349537
0.001,0.0017,0.0009,3.57244062529904,1.17272587701539,0.403378086561473
-0.0002,-0.0014,-0.0012,0.429903593780946,2.12990657737811,3.71019358622124
-0,0.0012,0.0013,3.50530919213098,1.74123040713264,4.59478156343102
-0.0003,-0.0015,-0.0012,0.710917739411903,1.28961938983521,3.76982338570164
-0.0006,0.0006,0.0011,3.22868603876297,1.19700479184377,4.39073604811441
0.0012,0.0014,0.0002,4.53816864708486,3.93046725968587,3.54792063270267
-0.0008,-0.0017,-0.0008,0.0500353365389153,2.83415368799758,0.0760923065067626
-0.0012,-0.0008,0.0003,2.45097528440716,0.383691950437495,1.75107354541446
0.0005,-0.0006,-0.0012,5.81849841938276,2.27409882490849,2.36798731834352
-0.0008,-0.0017,-0.0009,0.857380330930126,2.69856889359435,3.44465058196282
-0.0007,-0.0018,-0.0008,1.4306119889528,0.0817499900407892,1.73460031977243
0.0007,-0.0003,-0.001,0.00269098035631692,0.597297423947539,3.70409507068443
-0.0005,-0.0017,-0.0011,1.1852862615636,0.168302282319011,3.95809098290411
-0.0011,-0.0005,0.0005,1.97878604769509,3.4371509412093,2.89786149005373
-0.0005,0.0007,0.0011,2.27415637440639,1.55841196279299,0.49741398640131
-0.0008,0.0003,0.0009,2.55417921182674,2.10983726092469,2.1054041991466
-0.001,-0.0018,-0.0008,0.134751039637853,2.91325564747061,0.0420676159192573
-0.001,-0.0017,-0.0007,0.993291567436329,4.25487754170552,4.52708515001085
0.0011,0.0007,-0.0004,5.10578566651708,3.87347741981792,4.31313903299263
0.0012,0.0011,-0.0001,4.11679260972917,0.864486692234931,0.139339569486494
0.0011,0.0005,-0.0006,5.16026087141214,3.65327142227289,3.19317012798589
-0,-0.0012,-0.0012,5.9676674919768,3.34719250781257,1.80401727041756
-0.0006,-0.0017,-0.0009,0.226145576789343,2.80017058715752,1.29662946209895
-0.0003,0.0009,0.0012,2.35998615937891,2.95721707311615,0.679129894096159
-0.0005,0.0006,0.0011,3.27688733993815,0.581514465990513,2.48923867443726
0.0012,0.0015,0.0003,3.6887962623962,3.95294022056639,0.122141090474991
-0.0005,-0.0016,-0.001,0.909980036609538,0.644510295565145,1.57937816255352
-0.0003,0.0009,0.0012,2.95228501439962,4.34018679593162,4.87936180888879
-0.0009,0.0001,0.0009,1.75735328640727,4.49652130360125,0.552466314196535
0.0012,0.0012,-0.0001,5.32296148296489,0.706643884240667,3.06447009948591
0.0003,0.0015,0.0012,3.70851477314005,2.23348191292196,4.819918181902
-0.001,-0.0017,-0.0005,1.01503703443021,1.19235523003543,1.11285802758243
0.0013,0.0014,0.0002,4.73880606144857,1.36774535148922,1.97876389155136
-0.001,-0.0002,0.0007,2.29141065218145,4.51938869793942,4.99509053041717
0.0011,0.0009,-0.0004,4.56747571953321,2.28629960419376,0.906775093809648
-0.0011,-0.0017,-0.0005,1.57003684207737,1.59459232591921,4.41627654702656
-0.0009,-0.0001,0.0008,2.47777848095443,3.17796720895118,4.59290801639266
-0.0005,0.0006,0.0011,3.18523394825191,1.17256994213879,3.32840153005888
-0.0012,-0.001,0.0001,2.01391694956461,0.279080145208509,0.528897788384747
-0.0003,0.0009,0.0012,2.13116290010928,4.58253088941674,0.175434200681456
0.0005,-0.0002,-0.0012,5.61341743135439,0.326807415663952,0.305947762740202
-0.0009,-0.0017,-0.0007,0.561914320380441,3.5478292320248,1.78779522095741
0.0012,0.0012,-0,4.46491793041536,2.32992496916069,1.35383591480333
-0.0002,0.001,0.0012,2.60449117918428,3.71935035568088,1.71197894029481
0.0012,0.0015,0.0004,4.01338765796628,4.64720725342435,1.85048340394133
0.0002,0.0014,0.0012,3.7272520150977,0.681362836094474,2.07065256990901
0.0011,0.0007,-0.0004,5.09994398976138,2.81996685200445,3.11832229586052
0.001,0.0017,0.0007,4.89008243967222,0.0705626882742416,3.610786533763
-0.0007,0.0004,0.001,3.26323147931155,0.256124622404448,1.51986218783912
-0.0011,-0.001,0.0001,2.31622971946776,0.0497716282743532,0.477427680925631
0.0003,0.0015,0.0013,4.13951068661937,0.019165560921468,4.21497899055603
-0.0009,-0,0.0008,2.65983783645141,1.64612314040482,3.02920257995639
-0.0009,-0.0017,-0.0007,0.0766491940356923,3.31336273191939,0.0150828844120637
-0.0003,-0.0015,-0.0012,0.346196779428398,3.87221983793433,4.34631245572886
0.0007,0.0017,0.0011,3.48539951445913,4.00035921184916,2.58296586747759
0.0008,0.0017,0.001,4.28912348379512,0.52220278624153,1.60713931461904
-0.0012,-0.0008,0.0004,1.75213197694085,3.61598374936858,2.78327907588647
0.0009,0.0017,0.0008,3.24780810712594,2.33504168034169,0.146704294080086
-0.0002,-0.0014,-0.0011,0.126733826545784,1.76474411798115,1.40290944943871
-0.0012,-0.0008,0.0003,1.46740501580143,4.53000709236459,1.78724620379541
0.0005,0.0016,0.0012,3.60870688675989,3.76030138924753,4.57673075186726
0.0001,-0.0012,-0.0012,0.648714833171779,0.332742373887063,3.72625315990136
0.001,0.0003,-0.0008,5.07088746864733,2.61901412680574,1.35970205718404
-0.0007,-0.0017,-0.0009,0.629564460990457,1.52344600969685,1.38567092614166
0.0012,0.0012,-0.0001,5.41595948530376,0.496843082172691,3.79605845783095
-0.0012,-0.0007,0.0005,2.05269595062917,4.22632200428684,4.77729030498904
0.001,0.0003,-0.0007,5.48134872894586,1.90034634502327,2.73767844491343
0.0011,0.0006,-0.0005,4.92542077119148,2.16309828465436,1.42487805448797
-0.0006,0.0005,0.001,2.63430411125147,4.22943490640003,4.08488944561087
-0.0009,-0.0018,-0.0008,0.67316742506353,4.72565348166475,3.50586525405641
0.0012,0.0012,-0,4.86322357064192,3.27514899859758,4.24637741712038
-0.0012,-0.001,0.0002,1.69191960122932,4.79802881729633,4.36710646871314
0.0006,0.0017,0.0011,3.22397677692009,4.74389722557705,1.95628938182801
0.0009,0.0001,-0.0008,5.70547663075862,1.98817521943204,3.47074899136426
-0.0006,0.0005,0.0011,2.9089742217269,2.05777360920168,3.93913854638228
-0.0012,-0.0016,-0.0004,1.36566564947164,2.76474391172504,3.47048306815166
0.0004,-0.0007,-0.0011,5.79918129277988,3.54378625555733,2.50064073109539
0.0007,0.0017,0.001,3.86762731260166,3.56748054853611,4.50960239828674
0.0001,0.0013,0.0012,2.93244397864318,3.90066364598818,2.1838788674989
-0.0006,0.0005,0.001,3.07486730356841,0.791423352894033,2.12039547426714
-0.0003,0.001,0.0012,3.26403037668709,0.398866194708156,0.783232112195765
-0.0007,-0.0017,-0.0009,1.32162963981418,0.39272131223605,2.65551490515924
0.0011,0.0007,-0.0004,5.30540559198774,2.42488984289409,3.85217828497071
0.0013,0.0013,0.0001,4.68435396796515,2.42353465422062,2.3540477753321
-0.001,-0.0017,-0.0007,1.46547438418106,1.36937181911629,4.15292047097798
0.0009,0.0018,0.001,4.12586787600089,2.81636240428137,4.69185484464526
0.0009,0.0001,-0.0008,5.50027283324724,2.84908024197517,3.1894357905601
0.001,0.0017,0.0008,4.02497314594499,2.31082451737615,2.18779319636181
-0.0004,0.0008,0.0011,2.53931636486465,2.48643429896915,1.20839735909218
-0.0006,0.0005,0.0011,2.93574438381327,1.97058610099941,3.51131535082476
0.0012,0.0015,0.0003,4.03170115501108,4.68294859686469,1.75970542514519
0.0006,-0.0004,-0.0011,0.250120607436976,0.0709307657239849,1.68207528033945
0.0004,0.0015,0.0012,3.90074523203623,1.59872601655055,4.71244399364216
-0.0008,0.0001,0.0009,2.14878404141608,4.41696795310361,2.56749473887385
-0.0003,-0.0015,-0.0012,0.348684796257582,3.26875799542164,4.1808119521433
0.0009,0.0002,-0.0008,5.54737481843307,1.96185976519577,2.71978548804189
-0.0004,0.0009,0.0011,2.35807079603271,1.61554889876395,0.374615720320913
0.0011,0.0017,0.0006,3.89669357817673,3.64996805779813,2.00471525830521
0.0012,0.0014,0.0002,3.83655436094979,4.972681921758,0.270447394617452
-0.0002,0.001,0.0012,3.0626384008441,4.08016504327933,4.70028325686788
-0.0012,-0.0007,0.0004,2.16984687579761,2.40783891274445,3.5239764539534
0.0008,0.0017,0.001,4.32596665898795,1.48538120826323,4.49373599364256
-0.001,-0.0002,0.0007,1.61000284495034,4.97957634130454,0.800030588250927
0.0008,0.0018,0.0011,3.44143437596539,4.38214339336614,2.37718402118539
0.0013,0.0014,0.0002,4.53456456983242,4.39968850491379,4.0736855377137
0.0002,0.0014,0.0013,3.61183779150325,1.48367130435236,3.17065699115318
-0.0007,0.0003,0.001,2.16093462840954,3.56379952391605,1.36483289651415
-0.0012,-0.0015,-0.0003,1.95755960979428,0.607854382259508,4.1302731866081
0.0001,0.0013,0.0013,3.33227056194304,3.65696942748083,4.94116495274282
-0.0009,-0.0017,-0.0008,0.14293319094535,3.95864978304347,0.291294524395818
-0.0012,-0.0016,-0.0004,1.15572434573293,3.0023202919132,2.34036924926294
-0.0012,-0.0006,0.0005,1.74503396089121,4.94151075977971,2.88735076289055
-0.0012,-0.0012,-0,1.89199948129833,1.62986358176838,3.12478628628646
0.0001,-0.0011,-0.0012,5.49576400314771,1.35331306945368,0.124776010040941
-0.0003,-0.0015,-0.0012,0.153706464662371,2.59949630541139,2.04204620957823
-0.0004,-0.0016,-0.0011,0.166154251198557,2.37142335142234,1.45985292108826
-0.0012,-0.0013,-0.0001,0.959495031733951,4.72564444622807,1.16183329981803
-0.0011,-0.0015,-0.0004,0.551531005844914,2.52810463440815,0.321634076655541
-0.0002,0.001,0.0012,2.76395631881293,4.55657928789884,2.83245199433923
0.0001,-0.0011,-0.0012,0.156163820118459,0.664672926601999,1.10820645430948
0.0004,-0.0007,-0.0011,5.35326663349438,3.02660520054926,0.690337324124576
-0.0007,-0.0018,-0.001,0.123119616890998,2.91496898650246,0.785002133723444
-0.0005,0.0007,0.0011,3.14052814594782,0.80707572986859,2.14716848879325
0.001,0.0004,-0.0007,5.40171871499438,2.55730687243309,3.34726622669403
0.0003,-0.0009,-0.0012,5.42411721280364,4.36413325693243,0.697134865495679
0.0013,0.0012,-0,5.17833044570498,1.44552838854524,3.64113544574545
0.0004,-0.0007,-0.0012,5.35231914543607,4.87494826354207,1.19809081343546
0.0001,0.0013,0.0012,3.32091947014419,3.264149663376,3.88915978993213
0.0006,0.0017,0.0012,3.89010582242021,2.21398643541145,3.90554914778036
-0.0001,0.0011,0.0012,2.41738005009827,2.92908375011593,0.431629718814608
-0.0012,-0.0012,0.0001,1.32013391898396,3.19189046782809,1.75268902723555
-0.0007,0.0003,0.001,2.80413143661801,2.05633093095481,3.62927806810447
-0.0011,-0.0005,0.0006,1.68401866177624,3.63443061917507,1.57136237479653
0.0006,0.0017,0.0012,4.06377959039239,0.808570421003458,2.52760733110506
-0.0009,-0.0017,-0.0007,0.353844092604016,2.73088760390214,0.732446222862805
0.0007,-0.0003,-0.0011,5.9160673632662,1.45111797306387,2.49005898349491
-0.0011,-0.0005,0.0005,2.51093221700258,0.725889702575474,2.02836362756895
-0.0004,0.0008,0.0011,3.11719444300287,0.703165432340922,1.30042017528045
-0.0008,-0.0017,-0.0009,0.700884596584989,3.48143392715934,3.14056308422214
0.0001,0.0013,0.0012,3.6351319265369,1.93731058821772,4.50167150849975
-0.0013,-0.0011,0.0001,1.79526008797829,1.71423554023356,2.09669182586419
0.0013,0.0015,0.0004,4.74717417574626,0.671308366165044,1.20977441131455
0.0006,-0.0004,-0.0011,6.02834918796254,2.01497029767392,4.28260945362089
0.0005,0.0016,0.0011,3.16325601981485,3.50274530873845,1.41121085121407
0.0004,-0.0008,-0.0012,6.18277259918852,1.39313790725275,2.27046368023359
0.001,0.0004,-0.0007,5.09605643475278,2.47922990013003,1.5719538681909
-0.0011,-0.0007,0.0005,2.17772460011903,1.28331371650841,2.08434494037731
0.0006,-0.0005,-0.0011,5.5581585700604,4.0075767365198,2.56395310660315
0.0008,0.0017,0.001,3.80030393354357,2.22513087767109,2.35952576868401
0.0002,0.0014,0.0012,3.16344570278432,3.95868456408651,2.67429852223055
0.0005,0.0016,0.0011,3.36294116181492,2.11866369696591,1.38201940009225
-0.0004,0.0008,0.0012,2.92542246734121,3.17936229430562,3.88757731205958
-0.0008,-0.0017,-0.0009,0.679680025138714,4.00948528513411,3.79466776487494
0.0012,0.0012,-0,4.35523533395052,4.07359486071926,1.7332000166323
-0.0006,-0.0017,-0.001,0.327852597395251,3.99755792312324,2.58037930481707
0.001,0.0003,-0.0007,5.55121471272017,1.82208950931844,3.00360973231423
0.0005,0.0016,0.0011,3.3629226525054,4.37388786236001,2.7924669451055
-0.0007,0.0004,0.001,2.49528056776758,3.94061243254826,3.46869124127966
-0.0003,-0.0015,-0.0008,0.544039815599158,0.219476360760172,0.282232697033351
-0.0009,-0.0017,-0.0008,1.58908436470083,0.0329858692871476,4.30839818828045
0.0001,-0.0011,-0.0012,5.47655833773647,4.85290176246648,0.312461579766357
-0.0005,-0.0016,-0.0011,0.453119256053014,3.63074744474939,3.85122478344483
0.0003,-0.0008,-0.0012,6.11571027744394,3.59786293933472,4.81421018913665
0.0002,-0.001,-0.0012,5.6642354525075,2.9161746492447,1.0996565912179
0.0011,0.0006,-0.0005,5.16521044091638,3.84220348520922,4.17503540350611
0.0012,0.0008,-0.0004,5.10354148894245,2.61210793307667,3.23177265079199
0.0007,0.0017,0.0012,3.44949187295546,0.77483751043249,0.503330836550161
0.0013,0.0012,-0,4.66631829428802,3.19923328715147,2.82109749028785
-0.0004,0.0008,0.0011,3.14521211948119,0.364958844404211,0.641162870968437
-0.0011,-0.0016,-0.0004,1.03778056328948,1.98376780431456,1.51550181255323
-0.0002,-0.0015,-0.0012,0.177304217215653,4.86444930675666,4.55483855875854
-0.0003,0.0009,0.0012,2.44010378866411,4.87183988838223,1.81115888806462
0.0008,0.0017,0.0009,3.79107046872404,4.39388189945499,3.92693644594957
0.0009,0.0002,-0.0008,5.96482580729346,1.01772171459533,4.33157658875028
0.0012,0.0011,-0.0001,4.3159872896499,4.67175013684563,1.68148805043089
0.0005,0.0016,0.0011,3.93479688093517,2.07254821505274,4.14658578718446
-0.0012,-0.0011,0.0001,1.47520594043741,3.67184558998135,2.5812422484371
0.0007,0.0017,0.0011,4.23709063279849,0.751434686981816,3.05285010694587
0.0009,0.0002,-0.0008,4.56966158502836,2.4150664237893,0.0315612059624393
0.0011,0.0017,0.0006,4.85962052355742,0.436325798570606,2.61018604378716
-0.0008,-0.0018,-0.0008,1.53224699065451,0.067681895224258,2.74747714606506
-0.0011,-0.0005,0.0006,2.65205443314575,1.15265634729023,4.75189343223579
0.0012,0.001,-0.0002,4.27607426464847,4.90606923286695,0.926708633747807
-0.0002,-0.0014,-0.0013,0.185276355631335,3.76444140426221,4.46449482709523
0.0003,0.0015,0.0012,3.28248680986323,3.16751603232445,2.76572758337085
-0.0001,0.0011,0.0012,2.92513754348995,4.2997517430596,2.99607320256346
0.0007,0.0007,-0.0002,4.41560886516672,0.229689972938793,0.0815688716881813
0.0007,-0.0003,-0.001,5.16601748473327,4.89650728151063,1.30625004910229
-0.0003,0.0009,0.0011,2.47841088787728,4.03367216621852,1.28392185885115
0.0002,0.0013,0.0012,2.80709071268264,1.40184342746688,0.451485084398237
0.0009,0.0018,0.0009,3.9579952834635,4.64769264475944,4.74968653056316
-0.0007,-0.0017,-0.001,0.753097278760904,3.80695895802194,4.94046400513386
0.0006,0.0017,0.0011,3.89654245206124,2.15513316736871,3.56541746629611
-0.0012,-0.0009,0.0003,1.79957741715075,4.46167599821793,4.45907751646851
-0.001,-0.0018,-0.0007,1.03260732041637,2.33280830517131,2.56511392759254
-0.0011,-0.0016,-0.0004,1.0941561427838,4.70998380958544,4.08096830775121
-0.0007,0.0004,0.001,2.88301086994458,1.13721258285588,2.17783605028107
-0,0.0012,0.0012,2.64777628627015,4.37276657331561,1.42911036150697
0.0007,-0.0001,-0.0011,5.38694903958554,0.610275421878091,0.41974969286537
-0.0004,-0.0016,-0.001,1.09357976453998,0.16670762240764,1.52396136454604
-0.0004,0.0009,0.0011,3.51310974153778,0.364276863607598,2.32949684990345
0.001,0.0018,0.0009,4.06282970341826,2.83476171604156,3.45565757747788
-0.0012,-0.0007,0.0004,1.38699642252874,2.39414073240249,0.612827584528751
-0.0013,-0.0011,0.0001,1.84326558261212,1.71422289469117,2.31181554017391
-0.0001,-0.0014,-0.0012,5.81718446697963,3.96929960059909,0.843650724146741
0.0011,0.0009,-0.0004,4.89808137133844,3.05743461761358,2.70570046578994
0.0012,0.0008,-0.0004,4.73566277791746,4.64770852426296,2.38874875467827
-0,-0.0012,-0.0013,6.03626673856225,4.96091104668256,3.39225220800238
-0.0012,-0.001,0.0002,1.23135252071525,4.92572369922801,1.38326127862583
-0.0011,-0.0016,-0.0005,1.92876837710063,0.210211760732266,4.00523221807389
0.0006,-0.0004,-0.0011,5.6432640257367,3.41823163761237,2.81128796602034
-0.0012,-0.0009,0.0003,1.11528138389435,2.86840033206054,0.256666495525419
0.0012,0.0011,-0.0002,5.29078856650907,1.03859923746397,3.30763566020388
0.001,0.0005,-0.0006,5.60287826862988,1.29547136021946,3.44312713487866
-0.0009,-0,0.0008,3.1514342881865,0.0132933125240647,2.76771110167451
-0.0011,-0.0004,0.0006,1.3667187416506,2.0291166638543,0.0432654354437861
-0.0012,-0.001,0.0002,2.03702954983669,1.39331630396299,2.47903075966624
0.0007,0.0017,0.0012,4.1628383303116,1.15878385480941,4.41267960806883
0.0005,0.0016,0.0011,3.7530454615281,1.32015151153066,2.03414432789853
0.0001,0.0013,0.0013,3.38405197158106,3.24842622380833,4.80543252318147
-0.0012,-0.0013,-0.0001,1.75935518459026,2.2014461340126,4.45150744346422
-0.0003,0.0009,0.0012,2.54410732507297,2.17569094880593,0.849149083774578
0.0004,-0.0007,-0.0012,0.233559509351841,0.36094376504819,1.87437254352482
-0.0009,-0.0017,-0.0007,0.916350892581163,3.54029058619854,3.69318395205099
-0.0008,0.0003,0.001,2.32462654415127,1.84356926276532,1.17869150915
-0.0003,-0.0015,-0.0012,0.26217662813692,4.46716311799715,4.30623771545867
0.0012,0.0016,0.0007,4.39156691956328,0.623128242356729,0.811028467222078
-0.0012,-0.0014,-0.0002,1.24782773148446,4.61166371523836,3.17927621760694
-0,0.0012,0.0013,3.19339362867166,3.92226815191982,4.62668808519314
-0.0005,-0.0017,-0.0011,6.21704232087194,1.11738807675873,0.32681012145963
-0.0007,0.0003,0.001,2.28858268405523,2.42285591594436,1.43148340286729
0.0001,0.0013,0.0012,3.08079152155965,4.76653498195175,3.81382768164891
-0.0007,0.0004,0.001,2.2500007213594,4.63279942707146,2.13831087945613
-0.0008,-0.0017,-0.0007,1.43919668072654,0.556464970227343,2.50210181423285
0.0001,0.0013,0.0012,3.01861575367158,2.23047475248471,1.55692605101913
0.001,0.0002,-0.0007,5.71577798408974,2.35533777574236,4.94135416986942
-0.0011,-0.0015,-0.0004,0.436321319577812,4.93315469887267,0.0256240994604218
-0.0009,-0.0017,-0.0007,0.544515737422707,1.86827464489357,0.957191304106493
-0.0006,-0.0017,-0.0011,0.402537111365068,3.94429118120195,3.2995625700014
0.0011,0.0006,-0.0006,5.0379351128992,4.06266796094808,3.42549553682793
-0.0011,-0.0015,-0.0003,0.846105413809977,1.30496984363202,0.425661511692552
0.0011,0.0009,-0.0003,4.17941828986022,3.9154442304869,0.0963714343426547
-0.0003,-0.0015,-0.0012,0.351261682917158,1.57803222457455,1.76484850772321
-0,0.0012,0.0013,2.64196318107495,4.04188589703657,1.26445080518172
0.0004,-0.0007,-0.0012,6.2772476560558,1.34056791950218,2.8252081425603
0.001,0.0003,-0.0007,4.62103018372504,2.81435990937007,0.239082498690411
-0.0012,-0.0014,-0.0002,1.37045235639538,4.35979710869727,4.05412091715776
0.0012,0.0014,0.0002,4.2039950381277,2.47740301868035,1.13920180002462
-0.0004,-0.0015,-0.0011,0.422376839047346,3.22178974762918,3.9984250266873
0.0012,0.0009,-0.0003,4.66512707868089,2.77869350070555,1.58607137369365
0.0003,-0.0008,-0.0012,0.484569422315091,0.0645424119824756,4.9350447413373
-0.0012,-0.001,0.0002,1.73586387933267,4.21451581328572,4.15240621102996
-0.0004,0.0007,0.0011,2.84087464804181,3.72992290881359,4.15591716279937
-0.0003,0.001,0.0012,2.93656193826972,2.26770799270322,2.32284209109445
-0.0009,0.0001,0.0009,1.68408584175624,3.15319964642925,0.128871402747435
0.0003,-0.0009,-0.0012,0.00424592692580602,2.77535950582259,4.60010578009301
0.0012,0.0014,0.0001,5.16815278372719,1.02766907317124,4.37385440211208
-0.0012,-0.0016,-0.0004,1.27577652459234,4.06918205166146,4.23568858026284
-0.0006,-0.0017,-0.001,1.29500872904104,0.0312851521927648,3.73295743751948
-0.0012,-0.0016,-0.0004,1.16328678560554,4.92641031983843,4.23023049735824
0.0012,0.0013,0.0001,4.63407356625703,2.79394003246273,2.61008701801606
0.0007,0.0016,0.0011,4.04359648885569,0.836388728686612,1.79849472791757
-0.0005,-0.0017,-0.001,0.588279579886057,0.754317039914184,0.940596741126061
0.0011,0.0007,-0.0004,4.70871084878879,3.41882668995881,1.5582900233856
0.0001,0.0013,0.0013,2.7462964060796,1.8168792387886,0.641665582848284
0.0003,0.0015,0.0013,2.61815275371025,4.2571083069295,0.384159430638313
0.0009,0.0002,-0.0008,5.47509742229061,2.52939870151749,2.87607910117143
0.0001,0.0013,0.0013,3.24564929252592,2.9299823600947,3.17637172974355
0.0012,0.0011,-0.0002,4.7523373781021,4.73585580928519,4.20057226434853
0.0008,-0.0002,-0.001,6.0429754700323,1.63725862487912,4.67155012528504
-0.0009,-0,0.0009,2.37504070727497,3.46752834706233,3.57852976028664
0.0006,-0.0005,-0.0011,5.35382861340882,4.54527782620018,1.6274008881343
0.0009,0.0003,-0.0008,4.5649164930394,1.62490808229593,0.0255577247744226
-0.0011,-0.0016,-0.0004,1.47468967157842,2.21155863713016,4.27801750699069
-0.0003,0.0009,0.0012,3.6838479325041,0.0586657415438585,4.17146928432758
-0.0012,-0.0012,-0,1.63240976624033,2.14945930476244,2.24987204281937
-0.0012,-0.0011,0.0002,1.71378455891142,2.60645607266324,2.81157189290311
-0.0012,-0.0008,0.0003,2.12325516368751,2.67949787756077,4.71346062103949
-0.0001,-0.0014,-0.0012,0.533836525762492,1.83162557680823,4.56798246559272
0.0012,0.0013,0.0001,5.08343950623741,1.10190915659785,3.32758402667452
-0.0005,-0.0017,-0.0011,1.18227832925496,0.212011766327811,4.68277110480537
-0,-0.0012,-0.0012,0.698705048670429,0.372189367085209,4.44872659291582
-0.0012,-0.0009,0.0003,1.95461717059706,1.67304018091522,2.3511911941378
-0.0001,-0.0013,-0.0012,0.294487916154676,1.82368079227729,2.96514970265915
0.0012,0.0016,0.0004,5.03305701057033,0.690396449244048,4.03259586198202
0.0011,0.0016,0.0006,4.31576436428235,4.07467595336332,4.57834567911482
0.0012,0.0016,0.0005,4.67159534574139,2.04727524514157,4.12687535276357
-0.0012,-0.0008,0.0003,1.52898059411657,1.52778703323291,0.628589208613823
-0.0005,0.0006,0.0011,3.05066724390404,2.01986741196726,4.01647760777982
-0.0012,-0.0013,-0.0001,2.0766038417114,0.996265116779507,4.76569604416735
-0.001,-0.0017,-0.0006,0.623660930565,2.98776467961792,1.20470491910754
-0.0004,0.0008,0.0011,3.18383999988809,2.34320105347579,4.43216159584882
0.0009,0.0017,0.0009,3.63965225900618,2.98999471783827,1.59991114543782
-0.0003,-0.0015,-0.0012,0.108873157284078,2.09315996856652,1.78307800706133
0.0003,0.0015,0.0012,3.4745199924774,3.43832632294192,4.39683751109902
-0.0011,-0.0017,-0.0006,1.05883490763818,4.95548009100071,4.33611848179459
0.0007,0.0017,0.001,3.99668351335524,2.68199172558498,4.42900134108263
-0.0002,0.001,0.0012,3.31943455087909,2.08618027770752,4.94046577843083
-0.0012,-0.0016,-0.0004,1.55688454578146,1.32444280577179,2.59420845669572
-0.0009,-0.0017,-0.0007,1.24566590852924,1.40155015977165,2.70277547984977
0.0011,0.0017,0.0008,3.87691431050294,1.04485964668763,0.665442816430267
0.0011,0.0017,0.0008,3.64380481584968,3.46935482270915,1.09343617748666
-0.0011,-0.0016,-0.0004,1.14625205642248,4.75790945886272,3.91942499931122
0.0007,-0.0002,-0.001,5.96320922389587,2.35170978302958,4.5048867973156
-0.0009,-0.0017,-0.0008,0.506310352880838,4.99453623613856,2.42588371042885
0.001,0.0004,-0.0007,4.5869935367324,4.78246777965429,0.375744020477945
0.0008,0.0017,0.001,3.90571388513335,3.45453148355118,4.53653827824956
0.0012,0.001,-0.0002,4.97598948950774,3.66743624665057,4.59730213234392
0.0003,-0.0009,-0.0012,6.02067661987732,2.89124782791757,2.84184575832347
0.0011,0.0008,-0.0004,5.24055608791213,2.22539835113932,3.98115564564991
0.0012,0.0012,-0,5.11676838921521,1.12291605292667,3.20108035394665
0.0011,0.0017,0.0006,3.83293248707727,4.46980625904106,2.14843755847979
-0.0011,-0.0005,0.0005,1.87934073105385,4.89614768042093,3.57215178805258
0.0012,0.0012,-0,4.47096833155956,2.953233422674,1.78640455054362
0.001,0.0004,-0.0006,4.55526953632653,4.79486760892297,0.410181686763725
-0.0012,-0.0009,0.0003,1.62943258043432,4.62930432787728,2.93701793441005
-0.0011,-0.0016,-0.0005,1.2690927242144,1.76159025353394,2.22840339219102
0.0003,0.0014,0.0012,3.66513112536623,1.76162111686765,3.42310768988941
-0.0012,-0.0014,-0.0001,1.21645204414154,4.42228613002704,2.59046550182142
-0.0006,-0.0017,-0.0011,0.399837394917193,3.02649059210575,2.66708081822608
-0.0001,0.0011,0.0012,3.53314833268824,0.503513338566194,1.89252752941505
-0.0004,0.0008,0.0012,2.83900255089663,4.28659579407443,4.36145771365156
0.0004,-0.0008,-0.0012,0.479752481819993,0.0136178116729635,2.59923383544731
-0.0012,-0.0007,0.0004,2.46715024803032,0.491050195827949,1.95332223919163
0.0005,-0.0005,-0.0011,0.081339356084003,0.314758270761992,1.31472542768005
-0.0003,0.001,0.0012,3.39286177355791,1.14071941700969,3.25820758074953
0.0006,0.0017,0.0011,3.71875553788561,2.67985986519444,3.00356805018498
0.0002,-0.001,-0.0013,6.08391401619147,2.25980982357613,2.2786219380819
-0.0009,0.0001,0.0009,2.83180749893424,0.853367255367249,2.53054436252721
0.0009,0.0001,-0.0008,5.09611624382714,3.95104814057887,1.87119003237415
-0.0001,0.0011,0.0012,2.60710757972977,0.978131912646042,0.269352158524415
