Sample:float,Data:float
"2972381.0","8021.0"
"2972382.0","8274.0"
"2972383.0","8319.0"
"2972384.0","8319.0"
"2972385.0","7887.0"
"2972386.0","8651.0"
"2972387.0","8651.0"
"2972388.0","8460.0"
"2972389.0","8350.0"
"2972390.0","8345.0"
"2972391.0","8345.0"
"2972392.0","8896.0"
"2972393.0","8566.0"
"2972394.0","8566.0"
"2972395.0","8677.0"
"2972396.0","8776.0"
"2972397.0","8745.0"
"2972398.0","9381.0"
"2972399.0","9256.0"
"2972400.0","8749.0"
"2972401.0","8749.0"
"2972402.0","8960.0"
"2972403.0","9506.0"
"2972404.0","9506.0"
"2972405.0","9378.0"
"2972406.0","8974.0"
"2972407.0","9666.0"
"2972408.0","9666.0"
"2972409.0","9859.0"
"2972410.0","9500.0"
"2972411.0","9500.0"
"2972412.0","9876.0"
"2972413.0","9445.0"
"2972414.0","10235.0"
"2972415.0","10235.0"
"2972416.0","9733.0"
"2972417.0","9427.0"
"2972418.0","9427.0"
"2972419.0","9736.0"
"2972420.0","10305.0"
"2972421.0","10145.0"
"2972422.0","10145.0"
"2972423.0","9644.0"
"2972424.0","10272.0"
"2972425.0","10272.0"
"2972426.0","10746.0"
"2972427.0","10258.0"
"2972428.0","10255.0"
"2972429.0","10255.0"
"2972430.0","10009.0"
"2972431.0","10626.0"
"2972432.0","10626.0"
"2972433.0","10620.0"
"2972434.0","10530.0"
"2972435.0","10557.0"
"2972436.0","10557.0"
"2972437.0","10816.0"
"2972438.0","10224.0"
"2972439.0","10224.0"
"2972440.0","10276.0"
"2972441.0","10298.0"
"2972442.0","10903.0"
"2972443.0","11093.0"
"2972444.0","10788.0"
"2972445.0","11023.0"
"2972446.0","11023.0"
"2972447.0","10757.0"
"2972448.0","10755.0"
"2972449.0","10755.0"
"2972450.0","10976.0"
"2972451.0","10620.0"
"2972452.0","10933.0"
"2972453.0","10933.0"
"2972454.0","11350.0"
"2972455.0","10925.0"
"2972456.0","10925.0"
"2972457.0","11219.0"
"2972458.0","11019.0"
"2972459.0","11351.0"
"2972460.0","11351.0"
"2972461.0","11134.0"
"2972462.0","10972.0"
"2972463.0","10972.0"
"2972464.0","11107.0"
"2972465.0","11011.0"
"2972466.0","10898.0"
"2972467.0","10898.0"
"2972468.0","10804.0"
"2972469.0","11097.0"
"2972470.0","11097.0"
"2972471.0","11409.0"
"2972472.0","11173.0"
"2972473.0","11286.0"
"2972474.0","11286.0"
"2972475.0","10978.0"
"2972476.0","11729.0"
"2972477.0","11729.0"
"2972478.0","11385.0"
"2972479.0","11070.0"
"2972480.0","11371.0"
"2972481.0","11371.0"
"2972482.0","11245.0"
"2972483.0","11613.0"
"2972484.0","11175.0"
"2972485.0","11175.0"
"2972486.0","11012.0"
"2972487.0","11012.0"
"2972488.0","11401.0"
"2972489.0","11077.0"
"2972490.0","11220.0"
"2972491.0","11220.0"
"2972492.0","11472.0"
"2972493.0","11270.0"
"2972494.0","11317.0"
"2972495.0","11317.0"
"2972496.0","11381.0"
"2972497.0","11656.0"
"2972498.0","11656.0"
"2972499.0","11511.0"
"2972500.0","10900.0"
"2972501.0","11348.0"
"2972502.0","11348.0"
"2972503.0","11350.0"
"2972504.0","11101.0"
"2972505.0","11101.0"
"2972506.0","11503.0"
"2972507.0","11218.0"
"2972508.0","11104.0"
"2972509.0","11104.0"
"2972510.0","11572.0"
"2972511.0","11378.0"
"2972512.0","11378.0"
"2972513.0","11317.0"
"2972514.0","10780.0"
"2972515.0","10683.0"
"2972516.0","10683.0"
"2972517.0","11121.0"
"2972518.0","11076.0"
"2972519.0","11076.0"
"2972520.0","11262.0"
"2972521.0","11090.0"
"2972522.0","10885.0"
"2972523.0","10885.0"
"2972524.0","10639.0"
"2972525.0","10997.0"
"2972526.0","10572.0"
"2972527.0","10818.0"
"2972528.0","11219.0"
"2972529.0","11219.0"
"2972530.0","11100.0"
"2972531.0","10505.0"
"2972532.0","10485.0"
"2972533.0","10123.0"
"2972534.0","10123.0"
"2972535.0","10437.0"
"2972536.0","10298.0"
"2972537.0","10394.0"
"2972538.0","10394.0"
"2972539.0","10215.0"
"2972540.0","10909.0"
"2972541.0","10909.0"
"2972542.0","10088.0"
"2972543.0","10347.0"
"2972544.0","10378.0"
"2972545.0","10378.0"
"2972546.0","10269.0"
"2972547.0","10288.0"
"2972548.0","10288.0"
"2972549.0","10540.0"
"2972550.0","10121.0"
"2972551.0","10193.0"
"2972552.0","10193.0"
"2972553.0","10088.0"
"2972554.0","9817.0"
"2972555.0","9817.0"
"2972556.0","10053.0"
"2972557.0","9716.0"
"2972558.0","9741.0"
"2972559.0","9741.0"
"2972560.0","9586.0"
"2972561.0","9639.0"
"2972562.0","9639.0"
"2972563.0","9772.0"
"2972564.0","9831.0"
"2972565.0","9543.0"
"2972566.0","9543.0"
"2972567.0","9900.0"
"2972568.0","9422.0"
"2972569.0","9640.0"
"2972570.0","9547.0"
"2972571.0","9793.0"
"2972572.0","9793.0"
"2972573.0","9413.0"
"2972574.0","9256.0"
"2972575.0","9172.0"
"2972576.0","9172.0"
"2972577.0","9240.0"
"2972578.0","9527.0"
"2972579.0","9527.0"
"2972580.0","9433.0"
"2972581.0","9373.0"
"2972582.0","9155.0"
"2972583.0","9155.0"
"2972584.0","10390.0"
"2972585.0","10559.0"
"2972586.0","10716.0"
"2972587.0","10716.0"
"2972588.0","10634.0"
"2972589.0","9983.0"
"2972590.0","9983.0"
"2972591.0","10919.0"
"2972592.0","9904.0"
"2972593.0","9946.0"
"2972594.0","9946.0"
"2972595.0","10151.0"
"2972596.0","9881.0"
"2972597.0","9881.0"
"2972598.0","9900.0"
"2972599.0","9655.0"
"2972600.0","9948.0"
"2972601.0","9948.0"
"2972602.0","10150.0"
"2972603.0","9881.0"
"2972604.0","9881.0"
"2972605.0","9823.0"
"2972606.0","9817.0"
"2972607.0","9433.0"
"2972608.0","9757.0"
"2972609.0","9623.0"
"2972610.0","9411.0"
"2972611.0","9411.0"
"2972612.0","9709.0"
"2972613.0","9254.0"
"2972614.0","9254.0"
"2972615.0","9422.0"
"2972616.0","9500.0"
"2972617.0","9184.0"
"2972618.0","9184.0"
"2972619.0","8938.0"
"2972620.0","8981.0"
"2972621.0","8981.0"
"2972622.0","8923.0"
"2972623.0","9165.0"
"2972624.0","8557.0"
"2972625.0","8557.0"
"2972626.0","8756.0"
"2972627.0","8663.0"
"2972628.0","8663.0"
"2972629.0","8858.0"
"2972630.0","8619.0"
"2972631.0","8464.0"
"2972632.0","8464.0"
"2972633.0","8594.0"
"2972634.0","8458.0"
"2972635.0","8458.0"
"2972636.0","8394.0"
"2972637.0","8594.0"
"2972638.0","8120.0"
"2972639.0","8120.0"
